paragraph_id,proposition_id,n_triples,triple_combined_similarity,qa_combined_similarity
1404,21600,2,0.941451,0.878708
1404,21595,4,1.000000,0.774440
1404,21597,4,0.996259,0.947013
1404,21602,3,0.987916,0.617357
1404,21601,3,1.000000,0.864837
1404,21605,2,0.975798,0.515256
1404,21604,3,0.996367,0.866609
1404,21607,2,0.911647,0.764016
1404,21603,4,0.979981,0.856637
1404,21606,4,0.851282,0.836534
1404,21609,2,1.000000,0.869922
1404,21608,4,0.969190,0.840070
1404,21612,3,0.973345,0.593407
1404,21611,3,0.979033,0.530904
1404,21613,3,0.975303,0.919052
1404,21610,4,0.951207,0.761013
1405,21616,2,0.980486,0.899704
1404,21614,4,0.969241,0.806863
1405,21615,3,1.000000,0.942640
1405,21617,3,0.960546,0.903726
1405,21618,2,0.967700,0.865716
1405,21619,3,0.953097,0.574924
1405,21621,2,0.990911,0.932856
1405,21620,3,0.967876,0.827043
1405,21622,3,0.970520,0.870895
1405,21623,3,0.937342,0.812227
1405,21625,2,1.000000,1.000000
1405,21624,3,0.965857,0.717643
1405,21628,2,0.956415,0.882743
1405,21626,3,0.956341,0.841902
1405,21627,3,0.960648,0.808067
1405,21629,3,0.991987,0.892347
1405,21630,3,0.955459,0.803063
1405,21631,3,0.979662,0.966664
1405,21634,2,0.905192,0.772672
1405,21633,3,0.997302,0.810070
1405,21632,4,0.962182,0.809045
1406,21635,3,1.000000,0.718274
1406,21636,3,0.986131,0.873469
1406,21637,2,0.894743,0.832609
1406,21640,3,0.950925,0.701462
1406,21641,3,0.923152,0.773581
1406,21638,4,0.936576,0.877618
1406,21642,3,0.985877,0.864972
1406,21639,5,0.969490,0.698405
1406,21643,3,0.984576,0.825492
1406,21646,2,0.988380,0.884222
1406,21645,3,0.960109,0.837265
1406,21647,4,0.989901,0.692603
1406,21644,5,0.997210,0.578877
1406,21648,4,0.991669,0.825086
1407,21651,1,1.000000,0.864996
1406,21649,4,0.952740,0.684097
1406,21650,4,0.931610,0.698539
1407,21652,2,0.991336,0.902802
1407,21654,2,0.982083,0.849963
1407,21653,3,0.980848,0.655248
1407,21656,3,0.965995,0.657334
1407,21658,4,1.000000,0.718880
1407,21657,3,1.000000,0.894213
1407,21660,3,0.912124,0.824568
1407,21655,5,1.000000,0.906773
1408,21662,2,0.996106,0.791386
1407,21661,2,1.000000,0.964618
1408,21665,1,1.000000,0.688892
1408,21663,2,0.957998,0.924101
1407,21659,4,0.993231,0.855591
1408,21664,2,0.883205,0.585949
1408,21669,2,0.996676,0.869741
1408,21666,2,0.847094,0.611622
1408,21668,2,0.991252,0.619734
1408,21667,3,1.000000,0.897625
1408,21673,3,0.904596,0.787168
1408,21671,3,0.936499,0.826896
1408,21674,2,0.905982,0.811728
1408,21670,4,1.000000,0.854254
1408,21675,3,0.971613,0.902731
1408,21678,1,0.962666,0.847807
1408,21679,1,0.993787,0.957858
1408,21676,2,0.991877,0.534005
1408,21672,6,0.943789,0.780835
1409,21682,1,1.000000,0.873448
1408,21677,3,0.954567,0.696312
1409,21680,3,0.958465,0.719757
1409,21684,2,0.985065,0.860484
1409,21681,3,0.975072,0.677771
1409,21686,1,1.000000,0.658569
1409,21683,3,0.968931,0.741707
1409,21685,2,1.000000,0.432092
1409,21687,4,0.981077,0.857303
1409,21689,4,0.979253,0.867158
1409,21690,4,0.979499,0.910295
1409,21688,5,0.984218,0.899030
1409,21691,3,0.901351,0.709317
1409,21692,3,0.907522,0.668277
1410,21694,2,0.974948,0.761932
1410,21695,2,1.000000,0.760504
1410,21696,2,0.955755,0.689859
1410,21693,3,0.994503,0.830796
1410,21697,3,0.992173,0.857563
1410,21698,3,0.979908,0.888229
1410,21702,3,0.987716,0.940033
1410,21700,4,0.981110,0.901852
1410,21699,4,0.978055,0.905394
1410,21701,4,0.978056,0.894264
1411,21704,3,1.000000,0.948629
1411,21705,3,0.971879,0.556534
1411,21703,5,0.960763,0.884516
1411,21707,3,0.966300,0.945099
1411,21709,3,0.998675,0.874543
1411,21710,2,0.994798,0.907106
1411,21708,4,0.959972,0.735832
1411,21713,2,0.982200,0.785392
1411,21714,2,1.000000,0.873128
1411,21712,4,0.988697,0.877668
1411,21706,7,0.916173,0.639336
1411,21711,7,0.969850,0.715237
1412,21717,2,1.000000,0.840551
1412,21716,3,0.983781,0.890002
1412,21718,2,1.000000,0.478360
1411,21715,6,0.916645,0.763367
1412,21719,3,0.987901,0.854077
1412,21721,3,0.967905,0.719716
1412,21720,4,0.981591,0.641596
1412,21723,3,1.000000,0.884534
1412,21722,3,1.000000,0.744950
1412,21727,1,0.994086,0.702853
1412,21724,3,0.988873,0.875935
1412,21729,2,1.000000,0.525099
1412,21725,3,0.994743,0.831708
1412,21726,3,0.994887,0.627921
1413,21730,2,0.911192,0.873010
1412,21728,3,0.998043,0.812355
1413,21731,3,1.000000,0.832887
1413,21732,2,1.000000,0.800534
1413,21733,2,0.993007,0.687074
1413,21735,2,0.986070,0.803344
1413,21736,1,1.000000,0.725271
1413,21739,1,1.000000,0.967209
1413,21734,4,0.985649,0.759931
1413,21738,2,0.994482,0.885528
1413,21737,3,0.994230,0.922946
1413,21740,3,0.974009,0.773053
1413,21741,5,0.972940,0.828169
1413,21742,4,0.879904,0.910925
1414,21744,3,1.000000,0.946419
1414,21745,3,0.997389,0.935193
1413,21743,4,0.982221,0.922262
1414,21747,2,1.000000,0.956077
1414,21746,3,1.000000,0.940104
1414,21750,2,0.999195,0.879981
1414,21749,4,0.980401,0.728535
1414,21748,4,0.981515,0.779663
1414,21751,4,0.948834,0.822913
1414,21754,1,1.000000,0.817254
1414,21753,2,0.943569,0.901033
1414,21752,4,0.997850,0.802795
1414,21755,2,0.968945,0.769568
1414,21760,1,1.000000,0.759415
1414,21761,1,1.000000,0.681939
1414,21756,4,0.885420,0.677313
1414,21759,5,0.966141,0.845661
1414,21757,5,0.903108,0.814750
1415,21763,2,1.000000,0.871172
1414,21758,6,0.954527,0.847779
1415,21764,2,1.000000,0.790325
1415,21762,3,0.976771,0.795739
1415,21765,2,0.993316,0.896518
1415,21768,1,1.000000,0.846514
1415,21769,1,1.000000,0.990353
1415,21770,1,1.000000,0.829400
1415,21771,2,1.000000,0.629601
1415,21767,5,0.988473,0.601289
1415,21772,2,0.962479,0.865950
1415,21775,1,0.965563,0.860639
1415,21773,2,1.000000,0.739378
1415,21774,2,1.000000,0.868181
1415,21776,1,1.000000,0.964449
1415,21766,8,0.997485,0.759665
1415,21777,2,0.995781,0.637049
1415,21778,1,1.000000,0.892110
1415,21780,1,1.000000,0.689953
1415,21779,1,1.000000,0.939775
1415,21781,1,1.000000,0.905524
1415,21782,2,0.987347,0.626041
1416,21785,2,1.000000,0.289263
1415,21783,4,1.000000,0.991288
1416,21786,4,0.986404,0.782317
1416,21788,3,0.975868,0.744143
1416,21790,3,1.000000,0.641344
1416,21789,6,1.000000,0.770951
1416,21792,2,0.924685,0.811733
1416,21787,5,0.987796,0.895239
1416,21784,8,0.996584,0.914522
1417,21795,1,1.000000,0.948284
1416,21791,4,0.980721,0.903674
1417,21796,1,0.835795,0.642670
1417,21797,2,0.880755,0.722637
1417,21799,2,0.989795,0.549820
1416,21793,5,0.975990,0.762915
1416,21794,5,0.818755,0.704571
1417,21802,1,1.000000,0.777769
1417,21803,1,0.995629,0.910620
1417,21800,4,1.000000,0.865720
1417,21804,2,1.000000,0.740881
1417,21801,4,0.933770,0.513740
1417,21798,5,0.958255,0.865013
1417,21806,2,1.000000,0.865699
1417,21807,3,0.998476,0.956966
1417,21805,6,0.993021,0.857151
1417,21809,4,0.933017,0.910070
1417,21811,3,0.961966,0.745471
1417,21812,3,0.968641,0.853968
1417,21808,6,0.931212,0.868891
1418,21813,2,0.963895,0.941532
1417,21810,7,0.974806,0.900728
1418,21814,3,0.981144,0.917536
1418,21815,3,0.988628,0.853881
1418,21816,4,0.912683,0.918567
1418,21819,2,1.000000,0.902938
1418,21818,3,0.971193,0.872626
1418,21820,3,1.000000,0.937520
1418,21821,3,0.949626,0.819317
1418,21817,6,0.991281,0.909302
1418,21826,2,1.000000,0.902797
1418,21822,4,0.945472,0.867810
1418,21824,4,0.970534,0.770509
1418,21823,4,0.975282,0.920217
1418,21825,4,0.942439,0.798861
1418,21827,2,0.992069,0.808177
1418,21828,2,0.991689,0.841593
1418,21829,2,1.000000,0.859726
1418,21830,2,0.994100,0.919532
1419,21832,2,1.000000,0.705887
1419,21833,2,1.000000,0.975903
1419,21834,2,0.996682,0.944974
1419,21835,2,0.997119,0.924749
1418,21831,4,0.994457,0.870228
1419,21836,2,0.956159,0.819367
1419,21837,2,1.000000,0.519816
1419,21838,2,1.000000,0.745203
1420,21839,3,0.979595,0.832110
1420,21840,3,0.991667,0.703049
1420,21842,2,1.000000,0.737795
1420,21843,3,0.931781,0.493960
1420,21844,3,0.997959,0.731020
1420,21841,4,0.965971,0.783125
1420,21847,2,1.000000,0.900843
1420,21846,2,1.000000,0.839022
1420,21848,2,1.000000,0.878499
1420,21845,3,0.998753,0.897447
1420,21850,3,0.942466,0.729033
1420,21849,3,1.000000,0.835670
1420,21853,2,0.995418,0.954957
1420,21852,3,0.986092,0.894586
1420,21851,4,0.892379,0.747017
1421,21854,3,0.948238,0.836296
1421,21856,3,0.997763,0.774044
1421,21858,3,0.996885,0.675615
1421,21860,2,0.992269,0.852304
1421,21857,5,1.000000,0.565691
1421,21859,4,1.000000,0.627941
1421,21855,5,0.931659,0.878236
1421,21861,3,0.965325,0.858799
1421,21865,1,1.000000,0.731466
1421,21863,2,0.853983,0.599706
1421,21864,2,0.974890,0.674785
1421,21866,2,1.000000,0.772509
1421,21862,3,0.968045,0.823161
1421,21869,2,1.000000,0.677275
1421,21867,4,0.964424,0.919741
1421,21868,4,1.000000,0.902816
1421,21871,4,1.000000,0.937697
1421,21872,4,0.917159,0.741093
1421,21870,6,0.952392,0.802119
1422,21875,3,0.994719,0.898365
1421,21873,2,0.906344,0.739816
1422,21874,3,0.959579,0.574324
1422,21876,3,0.986865,0.674212
1422,21877,3,1.000000,0.848646
1422,21880,2,0.969441,0.853583
1422,21881,2,1.000000,0.864771
1422,21878,5,0.963412,0.760121
1422,21882,4,0.900726,0.841803
1422,21884,2,0.972387,0.808154
1422,21885,2,0.969956,0.854365
1422,21879,7,0.911249,0.843037
1422,21883,6,0.904837,0.717616
1423,21887,3,0.980360,0.669237
1423,21889,2,0.968477,0.658430
1423,21888,3,1.000000,0.802617
1422,21886,4,0.984510,0.807563
1423,21891,2,1.000000,0.837186
1423,21890,2,1.000000,0.881844
1423,21892,2,1.000000,0.493576
1423,21893,2,0.973423,0.880535
1423,21894,2,1.000000,0.884052
1423,21898,1,1.000000,0.751831
1423,21896,3,1.000000,0.494560
1423,21899,1,1.000000,0.815814
1423,21897,4,1.000000,0.668889
1423,21895,4,1.000000,0.822651
1423,21900,2,0.987621,0.764680
1423,21901,2,0.986927,0.811576
1423,21903,2,0.981105,0.908964
1423,21904,2,0.985199,0.777982
1423,21902,3,0.956121,0.860087
1423,21905,3,0.952163,0.866972
1424,21908,3,0.998508,0.747314
1424,21907,4,0.975015,0.900955
1424,21906,4,1.000000,0.859758
1424,21909,5,0.961945,0.809969
1424,21911,4,0.980134,0.853293
1424,21912,3,0.989910,0.745062
1424,21913,3,0.972048,0.838077
1424,21910,5,0.942573,0.884960
1424,21914,4,0.963711,0.783864
1424,21917,3,0.980433,0.796433
1424,21915,4,0.965725,0.739199
1425,21920,1,1.000000,0.771445
1424,21916,4,0.966395,0.817297
1425,21918,4,0.972375,0.656332
1425,21921,2,0.991270,0.972009
1425,21919,5,0.982482,0.821467
1425,21925,2,0.994760,0.646710
1425,21926,1,1.000000,0.589332
1425,21923,4,1.000000,0.796940
1425,21924,3,0.967809,0.711162
1425,21922,7,0.999139,0.364349
1426,21930,2,0.997412,0.764720
1426,21929,3,0.976640,0.784908
1425,21928,3,0.963593,0.820359
1425,21927,4,1.000000,0.715884
1426,21931,3,0.998595,0.740800
1426,21934,1,0.978078,0.356124
1426,21932,3,0.984522,0.770070
1426,21937,1,1.000000,0.928255
1426,21933,3,0.979366,0.837155
1427,21938,1,1.000000,0.755188
1426,21936,3,0.937957,0.697991
1426,21935,3,0.946420,0.752746
1427,21939,2,0.993349,0.797506
1427,21940,2,0.963013,0.796214
1427,21944,1,0.989397,0.979967
1427,21941,4,0.996847,0.747371
1427,21942,4,0.958583,0.823539
1428,21946,2,0.990584,0.444083
1427,21943,4,0.963065,0.994132
1428,21948,2,0.781612,0.213592
1428,21947,3,0.951413,0.856524
1428,21945,5,1.000000,0.866480
1428,21950,2,0.981924,0.681769
1428,21952,2,0.995059,0.838620
1428,21949,4,0.961795,0.736670
1428,21951,2,0.988724,0.468280
1428,21953,3,0.984894,0.893459
1428,21957,2,0.999096,0.931021
1429,21959,1,1.000000,0.993879
1428,21954,4,0.969562,0.902518
1428,21955,4,0.966384,0.865980
1428,21956,4,0.960424,0.932138
1429,21961,2,1.000000,0.588423
1429,21963,1,0.988410,0.947349
1429,21962,2,0.943550,0.894673
1429,21960,3,1.000000,0.447834
1429,21964,2,1.000000,0.884024
1429,21965,2,1.000000,0.579333
1430,21967,2,0.979044,0.855811
1430,21968,2,0.994692,0.861927
1430,21966,4,0.997063,0.784447
1430,21969,3,0.892475,0.838996
1430,21972,2,0.995871,0.580470
1430,21973,2,0.995895,0.789521
1430,21974,2,0.995190,0.951357
1430,21975,2,1.000000,0.671412
1430,21970,5,0.998435,0.916705
1430,21971,6,0.967593,0.837482
1430,21976,2,0.910711,0.793377
1430,21978,2,0.997530,0.994497
1430,21977,2,0.970868,0.896059
1430,21979,2,0.963598,0.903826
1431,21980,2,1.000000,0.787324
1431,21983,3,0.870307,0.445390
1431,21982,3,0.954651,0.686556
1428,21958,22,0.970583,0.958298
1431,21981,4,0.989471,0.712091
1432,21985,3,0.918459,0.919926
1432,21988,4,0.996006,0.808332
1432,21990,1,1.000000,0.698293
1432,21986,3,0.962919,0.915487
1432,21987,6,0.918455,0.818557
1431,21984,9,0.974460,0.892744
1433,21993,2,1.000000,0.410577
1433,21995,1,0.971201,0.544386
1432,21991,4,0.884918,0.805378
1432,21992,4,0.951024,0.833936
1432,21989,11,0.977510,0.654970
1433,21994,4,0.991159,0.844129
1433,21996,2,0.981806,0.877419
1433,21998,3,1.000000,0.756055
1433,21997,3,0.954778,0.732390
1433,21999,3,0.993263,0.762746
1434,22005,1,0.990305,0.937568
1433,22002,3,1.000000,0.901623
1434,22004,2,0.976458,0.814441
1433,22001,3,1.000000,0.951914
1433,22003,3,1.000000,0.956933
1433,22000,5,0.997529,0.872958
1434,22006,2,1.000000,0.901484
1434,22007,2,0.955864,0.919162
1434,22008,4,0.995071,0.615355
1434,22010,2,1.000000,0.924445
1434,22009,3,0.988216,0.970510
1434,22011,4,1.000000,0.373092
1434,22013,2,1.000000,0.889019
1434,22016,1,0.922493,0.722099
1434,22014,2,0.974657,0.761417
1434,22012,4,0.959355,0.796302
1434,22015,3,0.948856,0.872553
1434,22018,2,0.955670,0.705494
1434,22017,3,0.957151,0.757926
1434,22019,2,0.732690,0.517119
1434,22020,4,0.919347,0.689021
1435,22024,2,0.998843,0.876235
1435,22025,3,1.000000,0.450765
1435,22023,4,0.991915,0.842337
1435,22021,4,0.991097,0.814930
1435,22022,5,0.991906,0.855774
1435,22027,3,1.000000,0.541779
1435,22026,3,1.000000,0.517456
1435,22028,3,0.921611,0.762512
1435,22032,2,0.816384,0.578270
1435,22033,2,0.857256,0.624338
1435,22029,4,0.996598,0.791011
1435,22030,5,0.973220,0.855904
1435,22034,2,0.991020,0.923414
1436,22038,1,0.989151,0.787316
1435,22035,3,0.982513,0.921079
1436,22040,1,0.984270,0.863189
1435,22031,5,0.960415,0.755605
1436,22037,3,0.991197,0.887235
1435,22036,3,0.968845,0.920846
1436,22042,1,1.000000,0.567153
1436,22043,1,1.000000,0.565155
1436,22039,4,0.904984,0.750979
1436,22045,2,0.987311,0.456801
1436,22041,3,0.952006,0.705340
1436,22044,2,0.987534,0.366257
1436,22046,2,0.976690,0.438584
1437,22050,2,0.900648,0.541833
1437,22049,3,0.993663,0.807334
1437,22052,2,0.984649,0.470350
1437,22051,4,0.993396,0.300412
1436,22048,5,0.954659,0.784236
1436,22047,5,0.995957,0.840057
1437,22053,2,0.995755,0.876970
1437,22055,1,0.996603,0.688089
1437,22057,1,1.000000,1.000000
1437,22054,3,0.995419,0.861646
1437,22060,1,1.000000,0.955171
1437,22059,3,0.980722,0.935262
1437,22061,2,0.962908,0.919162
1437,22062,2,0.989244,0.907971
1437,22056,5,0.989015,0.920350
1437,22063,2,0.991953,0.857750
1437,22064,2,0.970231,0.874791
1437,22058,5,0.993996,0.899920
1437,22066,2,1.000000,0.754018
1437,22065,3,0.978595,0.889686
1437,22068,3,1.000000,0.851275
1437,22069,2,0.937871,0.879516
1437,22067,3,0.975043,0.813688
1437,22070,2,0.996351,1.000000
1438,22072,3,0.932740,0.755195
1438,22071,2,0.979697,0.870990
1438,22075,2,0.959595,0.808608
1438,22073,3,0.979297,0.794980
1438,22074,6,0.978143,0.928030
1438,22079,2,0.926889,0.823664
1438,22076,5,0.969927,0.815265
1438,22080,2,0.984879,0.854603
1438,22078,4,0.906595,0.854801
1438,22077,5,0.933375,0.807310
1438,22085,1,0.913453,0.914830
1438,22082,3,0.894429,0.656551
1438,22084,2,0.988345,0.601978
1438,22083,3,0.966899,0.888721
1439,22086,2,0.987402,0.787963
1439,22087,2,1.000000,0.789582
1438,22081,6,0.944965,0.742911
1439,22090,2,1.000000,0.691170
1439,22088,4,0.955764,0.892669
1439,22089,4,0.915831,0.712407
1439,22091,4,0.978856,0.603775
1439,22092,3,1.000000,0.900473
1439,22094,3,0.928502,0.736031
1439,22093,2,0.907114,0.672171
1439,22095,2,0.954432,0.769717
1439,22096,2,0.983886,0.855771
1439,22100,2,0.996583,0.773490
1439,22101,2,0.996382,0.956137
1439,22097,4,0.990706,0.804024
1439,22102,2,0.996333,0.655666
1439,22098,3,1.000000,0.838773
1439,22099,4,0.992077,0.930115
1439,22103,2,1.000000,0.899395
1440,22106,1,0.998981,0.809421
1440,22104,3,1.000000,0.945275
1440,22107,2,1.000000,0.904564
1440,22105,1,1.000000,0.973313
1440,22110,1,0.989747,0.579561
1440,22108,2,1.000000,0.896137
1440,22111,1,1.000000,0.429208
1440,22112,1,0.940157,0.864441
1440,22115,1,1.000000,0.593410
1440,22114,1,1.000000,0.595407
1440,22116,1,1.000000,0.423822
1440,22117,1,1.000000,0.517478
1440,22109,4,1.000000,0.868594
1440,22119,2,0.975774,0.812158
1440,22118,3,0.964605,0.842340
1440,22113,2,0.959996,0.866271
1440,22120,3,0.990348,0.824063
1440,22121,3,1.000000,0.869647
1440,22122,3,1.000000,0.853764
1440,22123,2,1.000000,0.618368
1440,22124,2,0.976709,0.487481
1440,22126,2,0.969333,0.665007
1440,22127,2,0.955255,0.602100
1440,22128,1,1.000000,0.687241
1440,22125,3,0.972349,0.752018
1441,22130,3,0.920006,0.657287
1441,22129,5,0.958141,0.784678
1441,22134,2,0.986732,0.898425
1441,22133,4,0.912885,0.833886
1441,22137,2,0.953627,0.755909
1441,22132,5,0.967482,0.762309
1441,22136,3,0.959949,0.908394
1441,22135,4,0.959132,0.718703
1441,22131,7,0.958748,0.736517
1442,22138,4,0.967766,0.829083
1442,22142,2,0.956575,0.862601
1442,22140,3,0.957701,0.859359
1442,22143,3,0.972208,0.871670
1442,22141,4,0.988709,0.838458
1442,22139,5,0.946486,0.759112
1442,22144,2,1.000000,0.835466
1442,22146,2,0.933395,0.815534
1442,22145,3,0.997391,0.900215
1442,22149,2,0.976518,0.854360
1442,22150,2,0.795482,0.673043
1442,22148,3,1.000000,0.776030
1442,22147,6,0.957947,0.751123
1443,22153,3,0.991868,0.881706
1443,22154,3,0.968071,0.449264
1443,22155,4,0.985576,0.729899
1443,22152,3,0.981242,0.741265
1443,22151,6,0.989804,0.865702
1443,22157,2,0.597609,0.289397
1443,22156,2,0.988791,0.737705
1443,22160,1,1.000000,0.817826
1443,22159,3,0.934755,0.874891
1444,22161,3,0.966741,0.876577
1443,22158,5,0.974577,0.742154
1444,22162,3,1.000000,0.896915
1444,22164,3,0.984472,0.891294
1444,22165,4,0.995364,0.880834
1444,22163,5,0.977423,0.887917
1444,22166,4,0.996795,0.950272
1444,22170,2,1.000000,0.876135
1444,22168,4,0.995215,0.916786
1444,22169,4,0.996557,0.922584
1444,22171,2,1.000000,0.929284
1445,22173,1,1.000000,0.838633
1444,22167,5,0.985920,0.734560
1444,22172,2,0.989169,0.845912
1445,22176,2,0.995467,0.988998
1445,22177,2,0.837687,0.752358
1445,22178,2,0.979850,0.869677
1445,22174,3,0.960176,0.706571
1445,22175,3,1.000000,0.825319
1445,22179,3,0.950559,0.831289
1445,22181,2,0.993116,0.852719
1445,22182,2,0.993670,0.609190
1445,22180,3,0.949971,0.877706
1445,22185,2,0.901975,0.724579
1445,22186,1,0.989074,0.941437
1446,22187,1,1.000000,0.893835
1445,22184,3,0.976059,0.936693
1446,22188,2,0.936840,0.817909
1446,22192,3,0.939768,0.707120
1446,22191,2,0.948305,0.827310
1446,22190,3,1.000000,0.756123
1446,22189,4,0.941154,0.750738
1446,22193,2,0.968577,0.899487
1446,22196,2,1.000000,0.983069
1446,22197,2,0.918730,0.878064
1446,22194,2,0.947941,0.819413
1446,22195,3,0.947992,0.792136
1446,22198,2,0.977811,0.842881
1446,22201,1,1.000000,0.870999
1446,22200,2,0.947355,0.843836
1446,22199,3,0.980439,0.874629
1447,22205,2,1.000000,0.583328
1447,22202,5,0.987158,0.870405
1445,22183,1,0.927910,0.852335
1447,22206,5,0.966385,0.719397
1447,22203,9,0.985075,0.747046
1448,22211,1,0.988954,0.852581
1447,22208,5,0.924081,0.880268
1448,22210,3,0.921164,0.870669
1447,22207,7,0.936674,0.882737
1448,22212,3,0.828321,0.726961
1448,22213,2,1.000000,0.906822
1447,22209,5,0.930800,0.833829
1448,22215,2,1.000000,0.438609
1448,22217,2,0.988997,0.909859
1447,22204,17,0.931105,0.729618
1448,22218,3,0.968706,0.853375
1448,22214,5,0.957702,0.853919
1449,22219,2,1.000000,0.845806
1448,22216,4,1.000000,0.922286
1449,22223,3,0.971016,0.836470
1449,22222,4,1.000000,0.542089
1449,22225,2,0.937589,0.787631
1449,22224,3,0.986569,0.758966
1449,22221,5,0.982705,0.821934
1449,22226,3,0.960992,0.861719
1449,22220,5,0.991645,0.414812
1449,22227,2,0.937456,0.740439
1449,22229,2,0.987089,0.837030
1449,22228,3,0.946273,0.567501
1449,22230,3,0.927878,0.749324
1449,22231,3,0.976622,0.807497
1449,22232,3,0.972079,0.788932
1449,22237,1,1.000000,0.891077
1449,22234,4,0.975966,0.808626
1449,22236,2,1.000000,0.859794
1449,22235,3,0.992788,0.743388
1449,22238,2,0.812405,0.947881
1449,22233,6,0.950536,0.649474
1450,22242,1,1.000000,0.756444
1450,22241,3,0.953794,0.691574
1450,22240,3,0.988610,0.894894
1450,22239,3,0.959545,0.717545
1450,22243,3,0.930861,0.534435
1450,22245,2,0.998224,0.756446
1450,22244,4,0.962807,0.852394
1451,22248,3,1.000000,0.868991
1450,22247,4,0.964421,0.861934
1451,22251,3,0.991548,0.776915
1451,22250,3,0.978165,0.832886
1450,22246,5,0.985772,0.856433
1451,22249,5,0.987459,0.439439
1451,22252,3,0.993997,0.745533
1451,22253,3,1.000000,0.889139
1451,22254,4,0.970846,0.929832
1451,22255,4,0.978354,0.879285
1451,22256,3,0.994608,0.911034
1451,22257,4,0.970066,0.963310
1452,22260,3,1.000000,0.662714
1452,22258,4,0.978069,0.855020
1452,22261,2,1.000000,0.533003
1452,22259,5,0.975411,0.735561
1452,22262,3,0.918241,0.607391
1453,22263,2,0.984488,0.303410
1453,22264,2,0.997643,0.862363
1453,22269,1,1.000000,0.683775
1453,22266,3,0.987886,0.865874
1453,22268,2,0.996558,0.790465
1453,22267,3,0.971949,0.831293
1453,22265,5,0.975508,0.834610
1453,22270,3,0.906743,0.517518
1453,22272,2,0.974897,0.781946
1453,22273,3,1.000000,0.903122
1453,22271,4,1.000000,0.938224
1453,22274,4,0.997484,0.889886
1453,22277,3,0.981304,0.927468
1454,22279,3,1.000000,0.787822
1453,22278,3,0.987036,0.802530
1454,22281,2,0.912456,0.354003
1453,22276,6,0.939986,0.655789
1454,22283,1,1.000000,0.842882
1454,22280,5,1.000000,0.684334
1453,22275,9,0.948034,0.765449
1454,22282,4,1.000000,0.312358
1454,22285,2,0.824201,0.645912
1454,22286,4,0.970020,0.793820
1455,22290,1,1.000000,0.679645
1454,22287,3,0.965534,0.848971
1454,22288,3,0.906874,0.780879
1455,22291,2,1.000000,0.694034
1454,22289,3,0.996917,0.764440
1455,22292,2,1.000000,0.852639
1455,22293,2,0.986271,0.847215
1454,22284,5,1.000000,0.843842
1455,22294,3,0.893232,0.722638
1456,22298,2,1.000000,0.603851
1455,22296,4,0.961635,0.798396
1455,22295,4,0.982720,0.726525
1456,22297,4,0.995888,0.900348
1456,22299,5,0.953911,0.777308
1456,22301,4,0.934259,0.786570
1456,22302,5,0.990153,0.818560
1456,22303,4,0.935004,0.727420
1456,22304,5,0.939632,0.765803
1456,22305,5,0.929414,0.885560
1457,22306,4,1.000000,0.856203
1457,22310,2,0.990472,0.480685
1457,22309,2,1.000000,0.842152
1456,22300,13,0.948785,0.801674
1457,22307,4,0.953042,0.823781
1457,22308,4,0.952884,0.913385
1457,22312,2,0.786597,0.427787
1457,22314,1,1.000000,0.651992
1457,22311,3,0.989737,0.749809
1457,22319,1,1.000000,0.541101
1457,22317,3,0.996334,0.604669
1457,22315,4,0.901707,0.692578
1457,22313,4,0.994670,0.754424
1457,22318,4,1.000000,0.678904
1457,22320,3,0.981808,0.732958
1458,22321,3,0.959355,0.866059
1458,22322,4,0.969503,0.682384
1458,22325,1,1.000000,0.704672
1457,22316,8,0.972396,0.817637
1458,22323,5,0.946764,0.704308
1458,22324,4,0.981195,0.785407
1458,22326,3,0.942594,0.795230
1458,22327,3,0.984240,0.742161
1458,22328,4,0.866843,0.861262
1459,22331,4,0.973680,0.828760
1458,22329,4,0.904319,0.836521
1458,22330,4,0.951774,0.883900
1459,22333,3,1.000000,0.562318
1459,22334,2,0.993049,0.710068
1459,22335,1,1.000000,0.537519
1459,22337,2,0.993531,0.961726
1459,22332,5,0.968071,0.869089
1459,22338,2,0.987091,0.968194
1459,22340,2,0.949754,0.765101
1459,22339,3,0.918913,0.787016
1459,22341,3,0.927103,0.885423
1459,22336,8,1.000000,0.801291
1460,22342,4,1.000000,0.677197
1460,22346,2,0.987088,0.481854
1460,22343,5,0.994033,0.855803
1460,22345,5,0.995200,0.715639
1460,22347,3,0.985303,0.899224
1460,22351,1,0.977400,0.940421
1460,22348,4,0.986497,0.959352
1460,22350,3,0.954994,0.898662
1461,22352,3,0.983643,0.914209
1461,22356,3,0.962552,0.487078
1460,22349,9,0.938766,0.739739
1461,22353,7,0.980706,0.758233
1461,22354,5,0.974956,0.871322
1461,22355,5,0.981959,0.727930
1461,22357,2,0.951184,0.751799
1461,22360,2,1.000000,0.850594
1461,22361,3,0.929222,0.841969
1461,22358,4,0.967745,0.791651
1461,22362,3,0.987351,0.789642
1461,22364,1,1.000000,0.902691
1461,22359,5,0.925804,0.805494
1461,22365,1,1.000000,0.822197
1461,22363,1,1.000000,0.938830
1461,22366,1,0.975191,0.874220
1462,22370,2,1.000000,0.933502
1462,22367,3,0.996588,0.794707
1462,22371,2,1.000000,0.929248
1462,22369,3,0.996467,0.905119
1462,22373,2,1.000000,0.755043
1462,22374,3,0.990720,0.786469
1462,22372,3,0.953382,0.890548
