pubid,question,answer,rank,cosine_similarity
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,8,0.788910
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,9,0.780639
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,10,0.756683
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,11,0.751648
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,12,0.749304
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,13,0.747470
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,14,0.746589
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,15,0.737619
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,16,0.736808
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,17,0.729353
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,18,0.712782
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,19,0.698074
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,yes,20,0.691483
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,1,0.905729
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,2,0.862342
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,3,0.852919
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,4,0.850692
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,5,0.844307
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,6,0.839164
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,7,0.824828
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,8,0.801792
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,9,0.799121
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,10,0.786938
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,11,0.786756
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,12,0.768569
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,13,0.753598
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,14,0.746213
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,15,0.735092
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,16,0.725664
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,17,0.725040
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,18,0.690080
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,19,0.656727
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,yes,20,0.648106
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,1,0.868264
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,2,0.783190
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,3,0.767213
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,4,0.761527
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,5,0.652712
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,6,0.648279
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,7,0.640385
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,8,0.629867
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,9,0.627272
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,10,0.624472
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,11,0.617920
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,12,0.617439
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,13,0.609714
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,14,0.606098
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,15,0.603615
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,16,0.603615
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,17,0.603615
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,18,0.603615
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,19,0.601081
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,yes,20,0.590814
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,1,0.714449
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,2,0.691381
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,3,0.673630
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,4,0.671790
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,5,0.651868
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,6,0.645015
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,7,0.636760
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,8,0.623955
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,9,0.623397
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,10,0.615947
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,11,0.591611
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,12,0.582417
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,13,0.580954
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,14,0.579127
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,15,0.576427
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,16,0.558839
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,17,0.558479
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,18,0.543125
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,19,0.542718
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,yes,20,0.503830
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,1,0.754077
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,2,0.754077
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,3,0.743807
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,4,0.739811
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,5,0.730761
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,6,0.724710
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,7,0.719397
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,8,0.716935
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,9,0.712977
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,10,0.710291
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,11,0.706902
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,12,0.704645
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,13,0.689233
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,14,0.675673
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,15,0.667353
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,16,0.665021
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,17,0.661104
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,18,0.635046
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,19,0.621486
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,yes,20,0.593082
