paragraph_id,proposition_id,quad_index,triple_similarity,qa_similarity
1207,18805,2,0.907315,0.655622
1207,18805,3,0.818648,0.770403
1207,18805,4,0.785626,0.593599
1207,18808,1,0.827175,0.884356
1207,18811,1,0.582567,0.777232
1207,18810,1,0.588519,0.349725
1207,18810,2,0.814599,0.693751
1207,18810,3,0.767590,0.694257
1207,18803,1,0.516517,0.491398
1207,18803,2,0.616940,0.572761
1207,18803,3,0.513971,0.490166
1207,18803,4,0.968077,0.687353
1207,18809,1,0.586971,0.530656
1207,18809,2,0.463276,0.269135
1207,18809,3,0.809067,0.782187
1207,18809,4,0.764570,0.763187
1208,18814,1,0.991314,0.947081
1207,18807,1,0.780337,0.572130
1207,18807,2,0.838501,0.709577
1207,18807,3,0.795167,0.584597
1208,18815,1,0.900497,0.862542
1208,18815,2,0.674390,0.632659
1208,18816,1,0.967364,0.885911
1207,18812,1,0.664781,0.692298
1207,18812,2,0.502788,0.605823
1207,18812,3,0.513363,0.528498
1207,18812,4,0.664112,0.683606
1208,18813,1,0.757509,0.571427
1208,18813,2,0.759759,0.757962
1208,18813,3,0.905097,0.644635
1208,18813,4,0.559334,0.460676
1208,18817,1,0.732026,0.634895
1208,18817,2,0.601346,0.504571
1208,18817,3,0.839220,0.739365
1208,18818,1,0.863425,0.810938
1208,18818,2,1.000000,0.593260
1208,18819,1,0.653250,0.506230
1208,18820,1,0.804429,0.681606
1208,18821,1,0.856496,0.950323
1208,18822,1,0.905526,0.851237
1209,18826,1,0.910798,0.869013
1209,18826,2,0.829425,0.761430
1209,18825,1,0.951017,0.732799
1209,18825,2,0.739136,0.697137
1209,18823,1,0.877145,0.821888
1209,18823,2,0.838058,0.787296
1209,18824,1,0.932029,0.922803
1209,18824,2,0.634117,0.663612
1209,18824,3,0.720289,0.851154
1209,18828,1,0.955307,0.868543
1209,18828,2,0.941649,0.902769
1209,18830,1,0.893058,0.755953
1209,18830,2,0.957060,0.892525
1209,18831,1,0.974728,0.806886
1209,18831,2,0.946179,0.852542
1209,18829,1,0.897566,0.899100
1209,18829,2,0.955713,0.860495
1209,18827,1,0.928856,0.772931
1209,18827,2,0.768806,0.705073
1209,18827,3,0.878643,0.860687
1209,18832,1,1.000000,0.937237
1209,18832,2,0.922881,0.898909
1209,18832,3,0.687172,0.649781
1209,18835,1,0.949813,0.861515
1209,18835,2,0.954963,0.838226
1209,18836,1,0.943827,0.841950
1209,18834,1,0.962367,0.912801
1209,18834,2,0.965273,0.856425
1209,18833,1,0.975880,0.884816
1209,18833,2,0.661739,0.589767
1209,18837,1,0.788611,0.882282
1209,18837,2,0.939761,0.842109
1210,18841,1,0.883064,0.823094
1210,18841,2,0.755704,0.747712
1209,18839,1,0.944176,0.870707
1209,18839,2,0.964911,0.798764
1209,18838,1,0.958873,0.908517
1209,18838,2,0.885421,0.720882
1210,18843,1,0.713901,0.932910
1210,18843,2,0.780825,0.772823
1210,18843,3,0.835428,0.530642
1209,18840,1,0.954349,0.929962
1209,18840,2,0.933111,0.915883
1209,18840,3,0.208321,0.284520
1210,18846,1,0.883077,0.771855
1210,18846,2,0.805541,0.690937
1210,18847,1,0.951390,0.643118
1210,18844,1,0.666763,0.829765
1210,18844,2,0.608206,0.779282
1210,18844,3,0.996433,0.754999
1210,18848,1,0.996404,0.768534
1210,18842,1,0.740561,0.659276
1210,18842,2,0.729800,0.682467
1210,18842,3,0.845689,0.779183
1210,18842,4,0.589682,0.585695
1210,18842,5,0.505601,0.503275
1210,18851,1,0.954548,0.898382
1210,18851,2,0.923939,0.847328
1210,18849,1,0.775594,0.771593
1210,18849,2,0.652302,0.591117
1210,18849,3,0.604992,0.463193
1210,18852,1,0.669437,0.573125
1210,18852,2,0.754264,0.708247
1210,18850,1,0.723164,0.647613
1210,18850,2,0.663234,0.669786
1210,18850,3,0.615328,0.415129
1210,18850,4,0.767229,0.682942
1210,18853,1,0.538732,0.510954
1210,18853,2,0.767115,0.416395
1210,18853,3,0.568790,0.425495
1210,18845,1,0.777942,0.606506
1210,18845,2,0.729609,0.672226
1210,18845,3,0.468653,0.472623
1210,18845,4,0.403724,0.359726
1210,18845,5,0.494859,0.474924
1210,18856,1,0.654588,0.721602
1210,18856,2,0.871853,0.808544
1210,18856,3,0.810491,0.803052
1211,18857,1,0.879960,0.655247
1211,18859,1,0.841518,0.736612
1210,18855,1,0.842857,0.784157
1210,18855,2,0.831497,0.779643
1210,18855,3,0.774741,0.619910
1210,18855,4,0.511537,0.470088
1210,18854,1,0.672108,0.641060
1210,18854,2,0.495134,0.545828
1210,18854,3,0.700838,0.673969
1210,18854,4,0.441383,0.390155
1210,18854,5,0.837185,0.713421
1211,18858,1,0.939866,0.898279
1211,18858,2,1.000000,0.908207
1211,18860,1,0.853749,0.769631
1211,18860,2,0.929160,0.906056
1211,18860,3,0.448671,0.296673
1211,18865,1,0.735310,0.953791
1211,18864,1,0.651553,0.504874
1211,18864,2,0.948491,0.848192
1211,18863,1,0.714000,0.283074
1211,18863,2,0.945263,0.783972
1211,18863,3,0.742077,0.608152
1211,18861,1,0.898182,0.858155
1211,18861,2,1.000000,0.843953
1211,18861,3,0.612398,0.579586
1211,18861,4,0.690528,0.666818
1211,18862,1,0.752647,0.773574
1211,18862,2,0.721584,0.815188
1211,18862,3,0.783573,0.618655
1211,18866,1,0.838556,0.818542
1211,18866,2,0.915612,0.868053
1211,18866,3,0.894904,0.817732
1211,18867,1,0.741215,0.598879
1212,18870,1,1.000000,0.585321
1212,18871,1,1.000000,0.780924
1211,18868,1,0.622521,0.679069
1211,18868,2,0.920598,0.694151
1211,18868,3,0.649181,0.434800
1211,18868,4,0.357497,0.308264
1212,18872,1,1.000000,0.812634
1211,18869,1,0.627134,0.786465
1211,18869,2,0.645832,0.549559
1211,18869,3,0.653858,0.532451
1212,18875,1,1.000000,0.920124
1212,18873,1,0.917648,0.895649
1212,18873,2,0.961590,0.810646
1212,18873,3,0.918148,0.527245
1212,18874,1,0.820494,0.847671
1212,18874,2,0.834914,0.796090
1212,18874,3,0.553186,0.524406
1212,18874,4,0.441516,0.450230
1212,18877,1,0.773746,0.799575
1212,18877,2,0.806384,0.869837
1212,18878,1,0.645395,0.618801
1212,18878,2,0.507459,0.432810
1212,18878,3,0.857746,0.830768
1212,18879,1,0.901768,0.768523
1212,18879,2,0.806853,0.623244
1212,18881,1,0.901071,0.749108
1212,18881,2,0.783363,0.565266
1212,18880,1,0.637012,0.619104
1212,18880,2,0.514897,0.819368
1212,18880,3,0.833207,0.856917
1212,18876,1,0.311077,0.279164
1212,18876,2,0.850143,0.767428
1212,18876,3,0.909901,0.798156
1212,18876,4,0.803188,0.759846
1212,18876,5,0.777865,0.729203
1212,18876,6,0.845306,0.817743
1212,18882,1,0.556877,0.603915
1212,18882,2,0.603474,0.679036
1212,18882,3,0.690369,0.683454
1212,18883,1,0.545465,0.643432
1212,18883,2,0.645701,0.752166
1212,18883,3,0.718901,0.456503
1212,18887,1,0.903387,0.735755
1212,18884,1,0.799078,0.824637
1212,18884,2,0.430802,0.398806
1212,18884,3,0.883462,0.847931
1212,18884,4,0.397337,0.261664
1212,18886,1,0.696184,0.534950
1212,18886,2,0.473855,0.789890
1212,18886,3,0.837971,0.810772
1212,18885,1,0.370425,0.834651
1212,18885,2,0.851115,0.776015
1212,18885,3,0.741050,0.677626
1213,18889,1,0.998913,0.895284
1213,18888,1,0.931179,0.767235
1213,18888,2,0.867822,0.861634
1213,18888,3,0.589382,0.289475
1213,18892,1,0.992471,0.840640
1213,18890,1,0.675107,0.557332
1213,18890,2,0.855925,0.797921
1213,18890,3,0.732977,0.558165
1213,18894,1,0.518365,0.535858
1213,18891,1,0.878593,0.753902
1213,18891,2,0.757785,0.727058
1213,18891,3,0.605418,0.561414
1213,18893,1,0.743643,0.610545
1213,18893,2,0.661381,0.562032
1213,18893,3,0.521065,0.492735
1213,18893,4,0.574713,0.338511
1213,18895,1,0.554717,0.679001
1213,18895,2,0.650403,0.654001
1213,18895,3,0.610028,0.635925
1213,18895,4,0.609287,0.560770
1213,18900,1,1.000000,0.874055
1213,18899,1,0.912997,0.850113
1213,18899,2,0.911828,0.882302
1213,18899,3,0.557569,0.505147
1213,18896,1,0.992687,0.979858
1213,18897,1,0.603964,0.677756
1213,18897,2,0.772150,0.583701
1213,18897,3,0.764351,0.477413
1213,18897,4,0.752656,0.508762
1214,18901,1,1.000000,0.733471
1214,18904,1,0.959833,0.864774
1213,18898,1,0.754638,0.665281
1213,18898,2,0.689119,0.670495
1213,18898,3,0.773668,0.738187
1213,18898,4,0.778622,0.454843
1213,18898,5,0.653548,0.424664
1214,18902,1,0.939118,0.993470
1214,18902,2,0.837156,0.794954
1214,18902,3,0.771910,0.834108
1214,18905,1,0.925474,0.864036
1214,18905,2,0.753653,0.652599
1214,18903,1,0.822475,0.791210
1214,18903,2,0.802326,0.750580
1214,18903,3,0.826765,0.762252
1214,18903,4,0.181557,0.292010
1214,18908,1,0.889055,0.513952
1214,18908,2,0.884584,0.500126
1214,18909,1,0.888689,0.676595
1214,18909,2,0.851861,0.639412
1215,18910,1,0.967942,0.805721
1214,18906,1,0.856441,0.820421
1214,18906,2,0.804615,0.792765
1214,18906,3,0.786649,0.806787
1214,18906,4,0.444484,0.414490
1214,18907,1,0.898436,0.790762
1214,18907,2,0.910834,0.800032
1215,18912,1,0.731597,0.742732
1215,18912,2,0.804033,0.742732
1215,18912,3,0.705395,0.776306
1215,18915,1,0.930782,0.534772
1215,18911,1,0.876808,0.769306
1215,18911,2,0.932878,0.894061
1215,18914,1,0.888380,0.545695
1215,18914,2,0.755575,0.694391
1215,18917,1,0.890807,0.750992
1215,18913,1,0.632913,0.552337
1215,18913,2,0.959409,0.815977
1215,18913,3,0.740964,0.731028
1215,18913,4,0.771206,0.731028
1215,18916,1,0.835333,0.749498
1215,18916,2,0.853397,0.769362
1215,18916,3,0.690743,0.525719
1215,18916,4,0.706468,0.672750
1215,18916,5,0.808564,0.679162
1215,18916,6,0.606162,0.514270
1215,18921,1,0.811957,0.769717
1215,18921,2,0.764160,0.815686
1215,18921,3,0.409436,0.345452
1215,18920,1,0.767793,0.760065
1215,18920,2,0.772500,0.699770
1215,18920,3,0.777013,0.633283
1215,18920,4,0.598885,0.536068
1216,18923,1,0.990440,0.876195
1215,18922,1,0.879095,0.853597
1215,18922,2,0.736434,0.841987
1215,18922,3,0.765787,0.699504
1215,18919,1,0.708337,0.595877
1215,18919,2,0.639942,0.615445
1215,18919,3,0.560114,0.568711
1215,18919,4,0.690679,0.653256
1215,18919,5,0.475405,0.436282
1215,18919,6,0.612040,0.550630
1215,18919,7,0.576909,0.565490
1216,18924,1,0.735316,0.710205
1216,18924,2,0.710048,0.579813
1216,18924,3,0.813749,0.617023
1216,18926,1,0.790800,0.661865
1216,18926,2,0.534151,0.242028
1216,18926,3,0.563839,0.300765
1216,18928,1,0.872172,0.581634
1215,18918,1,0.757993,0.678360
1215,18918,2,0.766931,0.680303
1215,18918,3,0.741738,0.611974
1215,18918,4,0.496091,0.468124
1215,18918,5,0.472126,0.411487
1216,18927,1,0.979801,0.723945
1216,18929,1,0.755327,0.726541
1216,18925,1,0.636493,0.504241
1216,18925,2,0.637023,0.611713
1216,18925,3,0.190011,0.441146
1216,18925,4,0.706432,0.775508
1216,18925,5,0.529493,0.410069
1216,18925,6,0.482628,0.501979
1217,18935,1,0.985655,0.596872
1216,18931,1,0.672254,0.667676
1216,18931,2,0.612381,0.658140
1216,18931,3,0.919107,0.880593
1216,18931,4,0.696693,0.672225
1216,18931,5,0.681084,0.665697
1216,18931,6,0.689836,0.649570
1216,18930,1,0.926723,0.926988
1216,18930,2,0.920524,0.926355
1216,18930,3,0.856669,0.746903
1216,18930,4,0.757654,0.654678
1216,18930,5,0.729843,0.695676
1216,18930,6,0.731975,0.674388
1216,18934,1,0.773156,0.724903
1216,18934,2,0.564510,0.574729
1216,18934,3,0.598028,0.581064
1216,18934,4,0.623721,0.612004
1216,18934,5,0.690908,0.670206
1216,18933,1,0.792698,0.648818
1216,18933,2,0.927780,0.855221
1216,18933,3,0.405518,0.387418
1216,18933,4,0.595800,0.514630
1216,18933,5,0.653907,0.693115
1217,18936,1,1.000000,0.761620
1217,18940,1,1.000000,0.856418
1217,18937,1,0.663922,0.673434
1217,18937,2,0.960486,0.908383
1217,18938,1,0.616115,0.602466
1217,18938,2,0.905423,0.615568
1217,18938,3,0.817660,0.617237
1217,18939,1,0.694431,0.344041
1217,18939,2,0.929666,0.906990
1217,18939,3,0.698967,0.681749
1217,18941,1,0.964189,0.930873
1217,18941,2,0.702134,0.629537
1217,18941,3,0.964916,0.973000
1216,18932,1,0.845877,0.716702
1216,18932,2,0.784459,0.663388
1216,18932,3,0.819595,0.750299
1216,18932,4,0.681867,0.623894
1216,18932,5,0.724604,0.676564
1216,18932,6,0.483183,0.445109
1217,18944,1,1.000000,0.907279
1217,18943,1,1.000000,0.981729
1218,18946,1,1.000000,0.774928
1217,18942,1,0.824167,0.747887
1217,18942,2,0.825994,0.795188
1217,18942,3,0.487348,0.416232
1217,18942,4,0.874478,0.832029
1218,18948,1,0.912563,0.344085
1218,18948,2,0.548518,0.547928
1218,18950,1,1.000000,0.681484
1217,18945,1,0.941885,0.941157
1217,18945,2,0.939657,0.923156
1217,18945,3,0.691312,0.530397
1217,18945,4,0.787445,0.822989
1218,18949,1,0.988542,0.328133
1218,18949,2,0.944317,0.425477
1218,18947,1,1.000000,0.815261
1218,18947,2,0.885273,0.514511
1218,18947,3,0.879304,0.822327
1218,18947,4,0.947831,0.855726
1218,18947,5,0.895643,0.858804
1218,18951,1,0.949498,0.923316
1218,18951,2,0.885727,0.901228
1218,18951,3,0.802949,0.746768
1218,18952,1,0.947238,0.794794
1218,18952,2,0.776872,0.725530
1218,18952,3,0.755418,0.643944
1218,18954,1,0.802731,0.853254
1218,18954,2,0.820372,0.861055
1218,18954,3,0.290098,0.241425
1218,18955,1,0.956234,0.946254
1218,18955,2,0.950191,0.944734
1218,18955,3,0.199825,0.187986
1218,18953,1,0.595497,0.557189
1218,18953,2,0.532024,0.533780
1218,18953,3,0.669860,0.478943
1218,18953,4,0.787651,0.513282
1218,18953,5,0.789712,0.505764
1218,18953,6,0.064349,0.000000
1219,18958,1,0.674526,0.656780
1219,18958,2,0.829637,0.834761
1219,18958,3,0.947789,0.953334
1219,18960,1,1.000000,0.862421
1218,18957,1,0.687749,0.670282
1218,18957,2,0.886045,0.702297
1218,18957,3,0.706724,0.694070
1218,18957,4,0.689920,0.617310
1218,18957,5,0.640150,0.649212
1219,18959,1,0.737818,0.713023
1219,18959,2,0.922515,0.906353
1219,18959,3,0.710070,0.708184
1219,18959,4,0.908677,0.908183
1218,18956,1,0.708404,0.619518
1218,18956,2,0.852082,0.726485
1218,18956,3,0.699431,0.694167
1218,18956,4,0.668409,0.710082
1218,18956,5,0.644399,0.640207
1219,18961,1,0.715036,0.406710
1219,18961,2,0.829608,0.693159
1219,18962,1,0.610419,0.612570
1219,18962,2,0.859747,0.533047
1219,18963,1,0.691363,0.524947
1219,18963,2,0.954416,0.904352
1220,18965,1,0.874255,0.849100
1220,18968,1,0.957066,0.853962
1219,18964,1,0.932187,0.931146
1219,18964,2,0.965476,0.948565
1220,18969,1,0.520463,0.434645
1220,18969,2,0.906828,0.778578
1220,18971,1,0.951399,0.637050
1220,18967,1,0.873002,0.543712
1220,18967,2,0.847218,0.801767
1220,18967,3,0.786868,0.780225
1220,18967,4,0.374222,0.375316
1220,18967,5,0.771555,0.400829
1220,18970,1,0.983365,0.744110
1220,18970,2,0.933598,0.735405
1220,18966,1,0.845083,0.821803
1220,18966,2,0.860284,0.821803
1220,18966,3,0.860460,0.821803
1220,18966,4,0.848343,0.821803
1220,18972,1,0.869462,0.845750
1220,18972,2,0.849522,0.793582
1220,18972,3,0.891681,0.885331
1220,18974,1,0.962868,0.474051
1220,18976,1,0.916357,0.707969
1220,18973,1,0.944393,0.894187
1220,18973,2,0.886283,0.476585
1221,18978,1,0.949804,0.886038
1220,18975,1,0.704328,0.635247
1220,18975,2,0.831860,0.740701
1220,18975,3,0.895639,0.719418
1221,18977,1,0.975550,0.822089
1221,18979,1,0.883832,0.939424
1221,18979,2,0.953321,0.910479
1221,18980,1,0.866886,0.828479
1221,18980,2,0.585430,0.660782
1221,18980,3,0.486203,0.545768
1221,18980,4,0.651195,0.555918
1221,18980,5,0.564927,0.501414
1221,18981,1,0.566632,0.617631
1221,18981,2,0.576045,0.484612
1221,18981,3,0.654347,0.308092
1221,18981,4,0.838187,0.625630
1221,18981,5,0.842251,0.629140
1221,18985,1,0.754167,0.873561
1221,18985,2,0.871803,0.776486
1221,18984,1,1.000000,0.803192
1221,18988,1,1.000000,0.775053
1221,18987,1,0.612819,0.723230
1221,18987,2,0.666807,0.677031
1221,18987,3,0.825290,0.717191
1221,18983,1,0.845388,0.808697
1221,18983,2,0.835523,0.771466
1221,18983,3,0.723857,0.634550
1221,18983,4,0.719753,0.695604
1221,18983,5,0.998243,0.906909
1221,18982,1,0.650641,0.634067
1221,18982,2,0.493702,0.714357
1221,18982,3,0.656403,0.711992
1221,18982,4,0.562577,0.718759
1221,18982,5,0.883772,0.883772
1221,18982,6,0.921939,0.877542
1221,18986,1,0.784631,0.695711
1221,18986,2,0.707638,0.640625
1221,18986,3,0.615047,0.558172
1221,18986,4,0.535079,0.504872
1222,18993,1,0.806517,0.268193
1222,18993,2,0.487111,0.312144
1221,18990,1,0.758954,0.327718
1221,18990,2,0.696548,0.794046
1221,18990,3,0.730761,0.694327
1221,18990,4,0.560221,0.444424
1222,18992,1,0.977652,0.922297
1222,18992,2,0.971097,0.837187
1221,18991,1,0.626378,0.358641
1221,18991,2,0.641876,0.257422
1221,18991,3,0.920337,0.856016
1221,18991,4,0.743077,0.532907
1222,18994,1,0.879480,0.838036
1222,18994,2,0.844450,0.796484
1222,18994,3,0.853531,0.528232
1222,18995,1,0.888912,0.840771
1222,18995,2,0.530131,0.636931
1222,18995,3,0.799805,0.770948
1222,18995,4,0.354045,0.324052
1222,18996,1,0.838828,0.754170
1222,18996,2,0.893561,0.841119
1222,18996,3,0.884302,0.728726
1222,18996,4,0.732382,0.722879
1222,18999,1,0.715740,0.705916
1222,18999,2,0.745804,0.663734
1222,18999,3,0.710772,0.563605
1222,18998,1,0.927779,0.856417
1222,18998,2,0.554112,0.575095
1222,18998,3,0.702873,0.680354
1222,18997,1,1.000000,0.947991
1222,18997,2,0.983129,0.701041
1222,18997,3,0.758304,0.710927
1222,18997,4,0.753156,0.711941
1222,18997,5,0.723017,0.721206
1222,18997,6,0.472767,0.488773
1222,18997,7,0.465119,0.458535
1223,19001,1,0.919477,0.851659
1223,19001,2,0.784178,0.701521
1223,19003,1,0.698018,0.199883
1223,19002,1,0.822157,0.890469
1223,19002,2,0.757490,0.788653
1223,19002,3,0.622305,0.626970
1222,19000,1,0.964287,0.885019
1222,19000,2,0.681844,0.629080
1222,19000,3,0.660248,0.584496
1222,19000,4,0.716414,0.630449
1223,19004,1,0.734348,0.738217
1223,19004,2,0.663647,0.400441
1223,19004,3,0.647617,0.452270
1223,19005,1,1.000000,0.904533
1223,19006,1,0.905321,0.797810
1223,19006,2,0.491067,0.325397
1223,19006,3,0.905321,0.797810
1223,19007,1,0.533917,0.358049
1223,19007,2,0.835263,0.785497
1223,19007,3,0.490671,0.635806
1223,19008,1,0.784426,0.769203
1223,19008,2,0.691603,0.659097
1223,19008,3,0.605992,0.508934
1223,19008,4,0.419783,0.443468
1223,19011,1,0.802849,0.511338
1223,19009,1,0.856074,0.810290
1223,19009,2,0.574836,0.510221
1223,19009,3,0.605863,0.619871
1223,19013,1,0.460570,0.513807
1221,18989,1,0.852298,0.865333
1221,18989,2,0.606861,0.555943
1221,18989,3,0.612716,0.479199
1221,18989,4,0.657680,0.653114
1221,18989,5,0.553062,0.545241
1223,19014,1,0.652763,0.491533
1223,19014,2,0.666860,0.485319
1223,19014,3,0.609168,0.667700
1223,19014,4,0.720594,0.588655
1223,19012,1,0.866946,0.664098
1223,19012,2,0.799683,0.833034
1223,19012,3,0.523330,0.568652
1223,19012,4,0.378496,0.473127
1223,19012,5,0.441564,0.627461
1223,19012,6,0.507149,0.582969
1223,19016,1,0.663772,0.554119
1223,19015,1,0.555558,0.435031
1223,19015,2,0.732877,0.426926
1223,19015,3,0.744140,0.583732
1223,19015,4,0.555555,0.611188
1223,19015,5,0.403472,0.310390
1224,19018,1,1.000000,0.685460
1224,19019,1,0.966318,0.807861
1223,19010,1,0.737810,0.629886
1223,19010,2,0.648241,0.478227
1223,19010,3,0.704762,0.501402
1223,19010,4,0.500089,0.478227
1223,19010,5,0.633781,0.663897
1223,19017,1,0.777995,0.763705
1223,19017,2,0.588059,0.623228
1223,19017,3,0.455454,0.337310
1223,19017,4,0.445599,0.495713
1224,19021,1,0.997393,0.674459
1224,19020,1,0.997723,0.861646
1224,19020,2,0.962088,0.680176
1224,19020,3,0.787747,0.638377
1224,19023,1,1.000000,0.346796
1224,19023,2,0.877067,0.828965
1224,19022,1,1.000000,0.615824
1224,19022,2,0.896052,0.651726
1224,19025,1,1.000000,0.393897
1224,19025,2,0.938968,0.834156
1224,19024,1,1.000000,0.491826
1224,19024,2,0.793761,0.852805
1224,19024,3,0.647026,0.433818
1225,19027,1,1.000000,0.848469
1225,19026,1,0.910752,0.856168
1225,19026,2,0.920342,0.846155
1225,19026,3,0.779443,0.733525
1225,19031,1,0.531076,0.562654
1225,19031,2,0.762033,0.576620
1225,19029,1,0.875617,0.818988
1225,19030,1,0.824310,0.743548
1225,19030,2,0.889010,0.813974
1225,19028,1,0.876801,0.468183
1225,19028,2,0.800139,0.572166
1225,19028,3,0.674519,0.614157
1225,19033,1,0.967291,0.984487
1225,19033,2,0.928862,0.865726
1225,19032,1,0.830111,0.797192
1225,19032,2,0.868128,0.556685
1225,19032,3,0.749603,0.667853
1225,19034,1,0.846311,0.862473
1225,19034,2,0.968890,0.643829
1225,19034,3,0.903053,0.871101
1225,19036,1,0.966869,0.606075
1225,19036,2,0.918697,0.904964
1225,19037,1,0.966874,0.864871
1225,19037,2,0.966874,0.666743
1225,19037,3,0.939330,0.798936
1225,19035,1,0.964127,0.812312
1225,19035,2,0.915765,0.482238
1225,19035,3,0.940388,0.877566
1225,19035,4,0.479399,0.404859
1225,19039,1,0.841634,0.786252
1225,19039,2,0.662419,0.652876
1225,19040,1,0.963786,0.975844
1225,19040,2,0.811134,0.745516
1225,19040,3,0.797532,0.717034
